0.014513,0.015672,0.013615,0.016694,0.014678,0.020052,0.01627,0.020398,0.025524,0.014754,0.020784,0.01898,0.018044,0.015615,0.015081,0.0074467,0.016256,0.022217,0.022419,0.012975,0.011759,0.015432,0.01383,0.013697,0.019534,0.017188,0.018852,0.014863,0.014431,0.016902,0.022443,0.018054,0.019258,0.017456,0.021203,0.0078501,0.013812,0.021956,0.014972,0.015282,0.016983
0.016771,0.016178,0.011953,0.016828,0.014292,0.017571,0.018398,0.018427,0.022462,0.01764,0.021156,0.017704,0.018044,0.016316,0.01745,0.014974,0.018043,0.019336,0.018751,0.01845,0.016497,0.019456,0.017663,0.016972,0.015517,0.017032,0.020511,0.014675,0.016794,0.023079,0.022081,0.018033,0.017053,0.01712,0.021213,0.012257,0.013812,0.020961,0.014759,0.015702,0.017384
0.019029,0.016684,0.013615,0.016694,0.014678,0.020052,0.01627,0.020398,0.019401,0.020526,0.021527,0.016428,0.018044,0.015615,0.015081,0.021184,0.017042,0.016499,0.015082,0.0202,0.021235,0.020894,0.021495,0.013697,0.019534,0.017188,0.018852,0.014863,0.019158,0.016902,0.021719,0.018012,0.014847,0.016784,0.021203,0.016665,0.013812,0.019966,0.014972,0.016122,0.017786
0.016568,0.015672,0.01366,0.016627,0.014678,0.01509,0.020526,0.020398,0.018941,0.01623,0.021527,0.01898,0.018044,0.015615,0.019819,0.021184,0.01983,0.016454,0.015082,0.0202,0.022562,0.015432,0.021495,0.020246,0.026565,0.016877,0.018605,0.014863,0.019158,0.016705,0.021302,0.018012,0.018775,0.013722,0.021183,0.016665,0.013812,0.019966,0.014972,0.019512,0.017795
0.019029,0.015326,0.017762,0.016961,0.014678,0.023216,0.013074,0.020398,0.018941,0.021807,0.021527,0.013754,0.018044,0.014416,0.019819,0.021184,0.01983,0.016454,0.015082,0.0202,0.022562,0.018516,0.024408,0.020246,0.026565,0.016877,0.018605,0.014863,0.027881,0.016705,0.021302,0.014279,0.018775,0.013722,0.021183,0.016823,0.013812,0.019966,0.018506,0.02043,0.017795
0.022887,0.021814,0.022757,0.016627,0.027784,0.01509,0.020526,0.020517,0.019401,0.022573,0.022757,0.013754,0.018536,0.012701,0.022014,0.022502,0.017529,0.016454,0.022258,0.023924,0.022562,0.018516,0.025056,0.020246,0.026637,0.013601,0.02217,0.020159,0.027881,0.0271,0.021302,0.014279,0.011444,0.013722,0.021183,0.027128,0.012845,0.01872,0.018506,0.019512,0.01829
0.024567,0.0095796,0.022757,0.016627,0.027784,0.012914,0.021517,0.020517,0.018941,0.021807,0.02557,0.017293,0.018536,0.012701,0.013761,0.02256,0.017529,0.016243,0.022825,0.0202,0.024331,0.018516,0.025056,0.021646,0.026637,0.025303,0.02291,0.021979,0.025932,0.018919,0.020353,0.018674,0.01323,0.013722,0.019431,0.029838,0.012845,0.012603,0.022358,0.019512,0.019772
0.026327,0.0075307,0.022757,0.021157,0.015557,0.012914,0.021517,0.020517,0.024262,0.025418,0.02557,0.017293,0.018536,0.01353,0.022014,0.025645,0.017529,0.016243,0.022825,0.019069,0.024331,0.018516,0.022643,0.021646,0.026565,0.016057,0.029242,0.021979,0.02444,0.0271,0.020353,0.018674,0.018775,0.018464,0.019431,0.027128,0.012975,0.01872,0.022358,0.019482,0.020849
0.030936,0.0095796,0.024775,0.023441,0.022786,0.02468,0.019039,0.020517,0.024262,0.025418,0.02557,0.017293,0.018536,0.01353,0.023328,0.025645,0.017529,0.01872,0.022258,0.019069,0.022584,0.018516,0.022643,0.021646,0.016286,0.022607,0.029242,0.023345,0.02444,0.0271,0.020353,0.017831,0.019819,0.018464,0.023585,0.027128,0.012975,0.013986,0.015166,0.014408,0.020849
0.026327,0.014378,0.024775,0.023441,0.022786,0.02307,0.019039,0.019678,0.024262,0.020004,0.02557,0.0206,0.014076,0.01353,0.023333,0.025645,0.017529,0.021381,0.022258,0.017804,0.023163,0.017471,0.020784,0.021646,0.016286,0.016182,0.029242,0.02249,0.022455,0.020472,0.021956,0.018674,0.016656,0.021003,0.023585,0.027128,0.012975,0.014902,0.015166,0.014408,0.020849
0.026327,0.014378,0.025633,0.026835,0.015826,0.026678,0.018695,0.019678,0.020462,0.020004,0.02557,0.025659,0.012353,0.01353,0.023333,0.025645,0.020653,0.02665,0.019083,0.017804,0.024331,0.018516,0.020784,0.021646,0.016286,0.022607,0.025578,0.023345,0.022561,0.020006,0.021956,0.022363,0.016656,0.021846,0.023585,0.02607,0.015067,0.014902,0.014088,0.014408,0.020849
0.029872,0.018606,0.025633,0.031129,0.022786,0.026678,0.01856,0.019678,0.025869,0.025738,0.02557,0.028499,0.012353,0.0178,0.023333,0.025645,0.020905,0.02665,0.019083,0.017243,0.025645,0.021563,0.020784,0.021646,0.016286,0.022607,0.016105,0.023608,0.022455,0.020472,0.022084,0.019493,0.019027,0.021846,0.023585,0.02607,0.015067,0.01987,0.014088,0.014879,0.021506
0.029872,0.020765,0.024775,0.031129,0.025161,0.023868,0.01856,0.019678,0.020462,0.020066,0.026593,0.028499,0.012353,0.0178,0.023333,0.031233,0.020953,0.021393,0.019083,0.017804,0.025645,0.022031,0.016867,0.021646,0.019543,0.022607,0.016105,0.026732,0.022455,0.020006,0.022084,0.022363,0.016656,0.021846,0.023585,0.02607,0.020953,0.01987,0.018852,0.020602,0.022207
0.028528,0.020765,0.019392,0.026835,0.025161,0.02307,0.01856,0.019678,0.020462,0.020066,0.026593,0.028499,0.012816,0.024272,0.023333,0.031233,0.022631,0.021393,0.019586,0.017804,0.02899,0.022031,0.016627,0.021646,0.019876,0.022607,0.022641,0.026732,0.022455,0.01737,0.022084,0.022363,0.016656,0.024882,0.020832,0.02607,0.027531,0.01987,0.018852,0.021945,0.022207
0.028528,0.020765,0.019392,0.018565,0.025932,0.02307,0.01856,0.016835,0.015037,0.025738,0.02044,0.027251,0.012816,0.024272,0.023333,0.023398,0.022631,0.01973,0.013039,0.017804,0.02899,0.023126,0.016867,0.021301,0.019876,0.023173,0.022641,0.026732,0.022561,0.020006,0.023279,0.022363,0.019027,0.021846,0.024466,0.023795,0.029806,0.01987,0.018852,0.020602,0.022207
0.028528,0.022962,0.017051,0.018565,0.025932,0.01994,0.017936,0.016148,0.015037,0.020066,0.019678,0.024801,0.012816,0.023658,0.023333,0.02817,0.020953,0.01973,0.019586,0.015902,0.02899,0.023126,0.016627,0.021301,0.019876,0.022607,0.022641,0.026732,0.026148,0.020817,0.023279,0.019493,0.019027,0.019707,0.024466,0.023795,0.027531,0.01987,0.020298,0.020312,0.021506
